#0.1eV differential cross sections for O-H elastic collisions from Zhang et al. 2009
#angle(deg),sigma(cm^2)
179.0407166,3.78E-14
179.0934287,3.95E-14
179.1449949,4.14E-14
179.1948423,4.35E-14
179.2429707,4.58E-14
179.2899533,4.84E-14
179.3352169,5.13E-14
179.3793347,5.45E-14
179.4217335,5.82E-14
179.4624135,6.22E-14
179.5019476,6.68E-14
179.5397629,7.20E-14
179.5758592,7.79E-14
179.6108096,8.45E-14
179.6446141,9.22E-14
179.6761268,1.01E-13
179.7070665,1.11E-13
179.7357144,1.23E-13
179.7632164,1.37E-13
179.7889995,1.54E-13
179.8136367,1.74E-13
179.836555,1.98E-13
179.8577544,2.28E-13
179.877808,2.64E-13
179.8961426,3.11E-13
179.9133313,3.72E-13
179.9282282,4.52E-13
179.9425522,5.60E-13
179.9545843,7.14E-13
179.9654705,9.41E-13
179.9752108,1.30E-12
179.9832322,1.90E-12
179.9895347,3.05E-12
179.9941184,5.65E-12
179.9975561,1.39E-11
179.999275,7.32E-11
