# Gacesa et al., doi:10.5281/zenodo.3256699. Raw CSs_3pes, even j for 12C16O2 v=0.
# Includes elastic diagonals; independent variable is MOLSCAT total energy.
total_energy_eV,ji,jf,sigma_cm2
0.153740404768,32,16,4.275617000000e-17
0.153740404768,32,18,4.839370000000e-17
0.153740404768,32,20,5.216040000000e-17
0.153740404768,32,22,5.375887000000e-17
0.153740404768,32,24,6.267233000000e-17
0.153740404768,32,26,7.547497000000e-17
0.153740404768,32,28,1.053809000000e-16
0.153740404768,32,30,2.301573000000e-16
0.153740404768,32,32,6.478913000000e-15
0.153740404768,32,34,1.992233000000e-16
0.153740404768,32,36,8.228733000000e-17
0.153740404768,32,38,5.853027000000e-17
0.153740404768,32,40,4.996063000000e-17
0.153740404768,32,42,3.736677000000e-17
0.153740404768,32,44,2.910693000000e-17
0.153740404768,32,46,2.491500000000e-17
0.153740404768,32,48,2.009210000000e-17
0.153740404768,32,50,1.620250000000e-17
0.153740404768,32,52,1.081740000000e-17
0.153740404768,32,54,7.201960000000e-18
0.153740404768,34,0,1.905827000000e-18
0.153740404768,34,2,9.605313000000e-18
0.153740404768,34,4,1.714337000000e-17
0.153740404768,34,6,2.544300000000e-17
0.153740404768,34,8,3.474107000000e-17
0.153740404768,34,10,4.108457000000e-17
0.153740404768,34,12,3.833057000000e-17
0.153740404768,34,14,3.791833000000e-17
0.153740404768,34,16,3.686230000000e-17
0.153740404768,34,18,3.968097000000e-17
0.153740404768,34,20,4.508077000000e-17
0.153740404768,34,22,4.773010000000e-17
0.153740404768,34,24,4.950383000000e-17
0.153740404768,34,26,5.906143000000e-17
0.153740404768,34,28,7.036807000000e-17
0.153740404768,34,30,9.114237000000e-17
0.153740404768,34,32,2.003257000000e-16
0.153740404768,34,34,6.255797000000e-15
0.153740404768,34,36,1.652320000000e-16
0.153740404768,34,38,7.904957000000e-17
0.153740404768,34,40,5.662070000000e-17
0.153740404768,34,42,4.487330000000e-17
0.153740404768,34,44,3.566457000000e-17
0.153740404768,34,46,2.707633000000e-17
0.153740404768,34,48,2.132923000000e-17
0.153740404768,34,50,1.795797000000e-17
0.153740404768,34,52,1.261251000000e-17
0.153740404768,34,54,7.904978000000e-18
0.153740404768,36,0,1.526097000000e-18
0.153740404768,36,2,8.901127000000e-18
0.153740404768,36,4,1.597007000000e-17
0.153740404768,36,6,2.219510000000e-17
0.153740404768,36,8,3.073263000000e-17
0.153740404768,36,10,3.759633000000e-17
0.153740404768,36,12,3.418553000000e-17
0.153740404768,36,14,3.199137000000e-17
0.153740404768,36,16,3.445963000000e-17
0.153740404768,36,18,3.374933000000e-17
0.153740404768,36,20,3.602473000000e-17
0.153740404768,36,22,4.327023000000e-17
0.153740404768,36,24,4.446697000000e-17
0.153740404768,36,26,4.619017000000e-17
0.153740404768,36,28,5.568070000000e-17
0.153740404768,36,30,6.787377000000e-17
0.153740404768,36,32,8.422557000000e-17
0.153740404768,36,34,1.681933000000e-16
0.153740404768,36,36,6.043553000000e-15
0.153740404768,36,38,1.460953000000e-16
0.153740404768,36,40,7.215597000000e-17
0.153740404768,36,42,5.412997000000e-17
0.153740404768,36,44,4.421673000000e-17
0.153740404768,36,46,3.305400000000e-17
0.153740404768,36,48,2.431763000000e-17
0.153740404768,36,50,1.920510000000e-17
0.153740404768,36,52,1.417726000000e-17
0.153740404768,36,54,8.684971000000e-18
0.153740404768,38,0,1.609807000000e-18
0.153740404768,38,2,7.768383000000e-18
0.153740404768,38,4,1.433273000000e-17
0.153740404768,38,6,2.117390000000e-17
0.153740404768,38,8,2.801557000000e-17
0.153740404768,38,10,3.329933000000e-17
0.153740404768,38,12,3.166037000000e-17
0.153740404768,38,14,2.872523000000e-17
0.153740404768,38,16,2.976397000000e-17
0.153740404768,38,18,3.188890000000e-17
0.153740404768,38,20,3.204577000000e-17
0.153740404768,38,22,3.553887000000e-17
0.153740404768,38,24,3.998493000000e-17
0.153740404768,38,26,4.000613000000e-17
0.153740404768,38,28,4.446270000000e-17
0.153740404768,38,30,5.473850000000e-17
0.153740404768,38,32,6.182073000000e-17
0.153740404768,38,34,8.303417000000e-17
0.153740404768,38,36,1.507577000000e-16
0.153740404768,38,38,5.834857000000e-15
0.153740404768,38,40,1.329253000000e-16
0.153740404768,38,42,7.317527000000e-17
0.153740404768,38,44,5.050483000000e-17
0.153740404768,38,46,3.957363000000e-17
0.153740404768,38,48,3.093910000000e-17
0.153740404768,38,50,2.252887000000e-17
0.153740404768,38,52,1.627536000000e-17
0.153740404768,38,54,9.036993000000e-18
0.153740404768,40,0,1.623577000000e-18
0.153740404768,40,2,7.170567000000e-18
0.153740404768,40,4,1.311283000000e-17
0.153740404768,40,6,2.019140000000e-17
0.153740404768,40,8,2.655663000000e-17
0.153740404768,40,10,2.977687000000e-17
0.153740404768,40,12,2.950957000000e-17
0.153740404768,40,14,2.723073000000e-17
0.153740404768,40,16,2.665510000000e-17
0.153740404768,40,18,2.871630000000e-17
0.153740404768,40,20,3.014313000000e-17
0.153740404768,40,22,2.952713000000e-17
0.153740404768,40,24,3.401290000000e-17
0.153740404768,40,26,3.842480000000e-17
0.153740404768,40,28,3.807727000000e-17
0.153740404768,40,30,4.286360000000e-17
0.153740404768,40,32,5.531750000000e-17
0.153740404768,40,34,6.234673000000e-17
0.153740404768,40,36,7.805413000000e-17
0.153740404768,40,38,1.393443000000e-16
0.153740404768,40,40,5.669187000000e-15
0.153740404768,40,42,1.221640000000e-16
0.153740404768,40,44,6.918410000000e-17
0.153740404768,40,46,4.810483000000e-17
0.153740404768,40,48,3.665407000000e-17
0.153740404768,40,50,2.735257000000e-17
0.153740404768,40,52,2.003140000000e-17
0.153740404768,40,54,1.050798000000e-17
0.153740404768,42,0,1.355563000000e-18
0.153740404768,42,2,6.939330000000e-18
0.153740404768,42,4,1.295040000000e-17
0.153740404768,42,6,1.836963000000e-17
0.153740404768,42,8,2.534660000000e-17
0.153740404768,42,10,2.966023000000e-17
0.153740404768,42,12,2.556787000000e-17
0.153740404768,42,14,2.509343000000e-17
0.153740404768,42,16,2.551137000000e-17
0.153740404768,42,18,2.516550000000e-17
0.153740404768,42,20,2.708650000000e-17
0.153740404768,42,22,2.840373000000e-17
0.153740404768,42,24,2.966560000000e-17
0.153740404768,42,26,3.342887000000e-17
0.153740404768,42,28,3.685543000000e-17
0.153740404768,42,30,3.795560000000e-17
0.153740404768,42,32,4.419733000000e-17
0.153740404768,42,34,5.278403000000e-17
0.153740404768,42,36,6.255147000000e-17
0.153740404768,42,38,8.194480000000e-17
0.153740404768,42,40,1.305027000000e-16
0.153740404768,42,42,5.582003000000e-15
0.153740404768,42,44,1.160540000000e-16
0.153740404768,42,46,6.703867000000e-17
0.153740404768,42,48,4.489943000000e-17
0.153740404768,42,50,3.318957000000e-17
0.153740404768,42,52,2.483627000000e-17
0.153740404768,42,54,1.206979000000e-17
0.153740404768,44,0,1.217506000000e-18
0.153740404768,44,2,6.798593000000e-18
0.153740404768,44,4,1.252187000000e-17
0.153740404768,44,6,1.748330000000e-17
0.153740404768,44,8,2.389320000000e-17
0.153740404768,44,10,2.864387000000e-17
0.153740404768,44,12,2.345717000000e-17
0.153740404768,44,14,2.200660000000e-17
0.153740404768,44,16,2.402777000000e-17
0.153740404768,44,18,2.305040000000e-17
0.153740404768,44,20,2.422927000000e-17
0.153740404768,44,22,2.732517000000e-17
0.153740404768,44,24,2.770143000000e-17
0.153740404768,44,26,2.903790000000e-17
0.153740404768,44,28,3.393573000000e-17
0.153740404768,44,30,3.547970000000e-17
0.153740404768,44,32,3.765680000000e-17
0.153740404768,44,34,4.588687000000e-17
0.153740404768,44,36,5.588853000000e-17
0.153740404768,44,38,6.186240000000e-17
0.153740404768,44,40,8.083860000000e-17
0.153740404768,44,42,1.269393000000e-16
0.153740404768,44,44,5.601413000000e-15
0.153740404768,44,46,1.111222000000e-16
0.153740404768,44,48,6.482340000000e-17
0.153740404768,44,50,4.223683000000e-17
0.153740404768,44,52,2.924693000000e-17
0.153740404768,44,54,1.356258000000e-17
0.153740404768,46,0,1.265500000000e-18
0.153740404768,46,2,6.081703000000e-18
0.153740404768,46,4,1.100322000000e-17
0.153740404768,46,6,1.670960000000e-17
0.153740404768,46,8,2.203167000000e-17
0.153740404768,46,10,2.617670000000e-17
0.153740404768,46,12,2.250297000000e-17
0.153740404768,46,14,2.107897000000e-17
0.153740404768,46,16,2.169527000000e-17
0.153740404768,46,18,2.232933000000e-17
0.153740404768,46,20,2.328470000000e-17
0.153740404768,46,22,2.328880000000e-17
0.153740404768,46,24,2.662920000000e-17
0.153740404768,46,26,2.785080000000e-17
0.153740404768,46,28,2.936727000000e-17
0.153740404768,46,30,3.462530000000e-17
0.153740404768,46,32,3.637417000000e-17
0.153740404768,46,34,3.931203000000e-17
0.153740404768,46,36,4.714600000000e-17
0.153740404768,46,38,5.469960000000e-17
0.153740404768,46,40,6.342870000000e-17
0.153740404768,46,42,8.274593000000e-17
0.153740404768,46,44,1.253963000000e-16
0.153740404768,46,46,5.694573000000e-15
0.153740404768,46,48,1.049952000000e-16
0.153740404768,46,50,6.201140000000e-17
0.153740404768,46,52,3.804613000000e-17
0.153740404768,46,54,1.687338000000e-17
0.153740404768,48,0,1.119424000000e-18
0.153740404768,48,2,5.202987000000e-18
0.153740404768,48,4,9.333463000000e-18
0.153740404768,48,6,1.476182000000e-17
0.153740404768,48,8,1.965630000000e-17
0.153740404768,48,10,2.309693000000e-17
0.153740404768,48,12,2.072447000000e-17
0.153740404768,48,14,1.995220000000e-17
0.153740404768,48,16,2.054877000000e-17
0.153740404768,48,18,2.201447000000e-17
0.153740404768,48,20,2.325273000000e-17
0.153740404768,48,22,2.335430000000e-17
0.153740404768,48,24,2.596570000000e-17
0.153740404768,48,26,2.716007000000e-17
0.153740404768,48,28,2.818927000000e-17
0.153740404768,48,30,3.020777000000e-17
0.153740404768,48,32,3.459427000000e-17
0.153740404768,48,34,3.652227000000e-17
0.153740404768,48,36,4.090617000000e-17
0.153740404768,48,38,5.043507000000e-17
0.153740404768,48,40,5.699887000000e-17
0.153740404768,48,42,6.535957000000e-17
0.153740404768,48,44,8.627057000000e-17
0.153740404768,48,46,1.238270000000e-16
0.153740404768,48,48,5.808413000000e-15
0.153740404768,48,50,1.009443000000e-16
0.153740404768,48,52,5.540833000000e-17
0.153740404768,48,54,2.291746000000e-17
0.153740404768,50,0,9.571114000000e-19
0.153740404768,50,2,4.951121000000e-18
0.153740404768,50,4,9.158264000000e-18
0.153740404768,50,6,1.339504000000e-17
0.153740404768,50,8,1.855507000000e-17
0.153740404768,50,10,2.236569000000e-17
0.153740404768,50,12,1.837255000000e-17
0.153740404768,50,14,1.860097000000e-17
0.153740404768,50,16,1.945020000000e-17
0.153740404768,50,18,1.932886000000e-17
0.153740404768,50,20,2.178083000000e-17
0.153740404768,50,22,2.271933000000e-17
0.153740404768,50,24,2.402370000000e-17
0.153740404768,50,26,2.710297000000e-17
0.153740404768,50,28,2.913573000000e-17
0.153740404768,50,30,3.106243000000e-17
0.153740404768,50,32,3.524267000000e-17
0.153740404768,50,34,3.884610000000e-17
0.153740404768,50,36,4.081243000000e-17
0.153740404768,50,38,4.639520000000e-17
0.153740404768,50,40,5.373413000000e-17
0.153740404768,50,42,6.103483000000e-17
0.153740404768,50,44,7.101183000000e-17
0.153740404768,50,46,9.239050000000e-17
0.153740404768,50,48,1.275237000000e-16
0.153740404768,50,50,5.991427000000e-15
0.153740404768,50,52,8.609773000000e-17
0.153740404768,50,54,3.297717000000e-17
0.153740404768,52,0,1.064396000000e-18
0.153740404768,52,2,5.695832000000e-18
0.153740404768,52,4,1.053313000000e-17
0.153740404768,52,6,1.530750000000e-17
0.153740404768,52,8,2.139724000000e-17
0.153740404768,52,10,2.583840000000e-17
0.153740404768,52,12,2.068082000000e-17
0.153740404768,52,14,2.053006000000e-17
0.153740404768,52,16,2.112836000000e-17
0.153740404768,52,18,2.098013000000e-17
0.153740404768,52,20,2.224264000000e-17
0.153740404768,52,22,2.357080000000e-17
0.153740404768,52,24,2.436790000000e-17
0.153740404768,52,26,2.635429000000e-17
0.153740404768,52,28,2.856484000000e-17
0.153740404768,52,30,3.111338000000e-17
0.153740404768,52,32,3.368717000000e-17
0.153740404768,52,34,3.906130000000e-17
0.153740404768,52,36,4.313437000000e-17
0.153740404768,52,38,4.798657000000e-17
0.153740404768,52,40,5.634023000000e-17
0.153740404768,52,42,6.539087000000e-17
0.153740404768,52,44,7.040030000000e-17
0.153740404768,52,46,8.115597000000e-17
0.153740404768,52,48,1.002163000000e-16
0.153740404768,52,50,1.232670000000e-16
0.153740404768,52,52,6.553403000000e-15
0.153740404768,52,54,6.132233000000e-17
0.153740404768,54,0,1.562936000000e-18
0.153740404768,54,2,7.789381000000e-18
0.153740404768,54,4,1.455077000000e-17
0.153740404768,54,6,2.223533000000e-17
0.153740404768,54,8,3.074721000000e-17
0.153740404768,54,10,3.761590000000e-17
0.153740404768,54,12,2.968752000000e-17
0.153740404768,54,14,2.992245000000e-17
0.153740404768,54,16,2.975808000000e-17
0.153740404768,54,18,3.151693000000e-17
0.153740404768,54,20,3.101023000000e-17
0.153740404768,54,22,3.415402000000e-17
0.153740404768,54,24,3.484771000000e-17
0.153740404768,54,26,3.696294000000e-17
0.153740404768,54,28,3.926944000000e-17
0.153740404768,54,30,4.248493000000e-17
0.153740404768,54,32,4.385720000000e-17
0.153740404768,54,34,4.787353000000e-17
0.153740404768,54,36,5.167109000000e-17
0.153740404768,54,38,5.210290000000e-17
0.153740404768,54,40,5.779304000000e-17
0.153740404768,54,42,6.214114000000e-17
0.153740404768,54,44,6.383888000000e-17
0.153740404768,54,46,7.038187000000e-17
0.153740404768,54,48,8.105470000000e-17
0.153740404768,54,50,9.232463000000e-17
0.153740404768,54,52,1.199137000000e-16
0.153740404768,54,54,7.728463000000e-15
0.277724602161,0,0,1.759520000000e-14
0.277724602161,0,2,2.096327000000e-15
0.277724602161,0,4,7.779460000000e-16
0.277724602161,0,6,5.182107000000e-16
0.277724602161,0,8,3.939903000000e-16
0.277724602161,0,10,2.417060000000e-16
0.277724602161,0,12,2.496873000000e-16
0.277724602161,0,14,2.337407000000e-16
0.277724602161,0,16,1.738610000000e-16
0.277724602161,0,18,1.799463000000e-16
0.277724602161,0,20,1.645397000000e-16
0.277724602161,0,22,1.353614000000e-16
0.277724602161,0,24,1.443280000000e-16
0.277724602161,0,26,1.290903000000e-16
0.277724602161,0,28,1.009025000000e-16
0.277724602161,0,30,1.149634000000e-16
0.277724602161,0,32,1.075767000000e-16
0.277724602161,0,34,7.590557000000e-17
0.277724602161,0,36,7.799400000000e-17
0.277724602161,0,38,8.300883000000e-17
0.277724602161,0,40,7.015683000000e-17
0.277724602161,0,42,5.783800000000e-17
0.277724602161,0,44,6.084520000000e-17
0.277724602161,0,46,5.717990000000e-17
0.277724602161,0,48,4.737043000000e-17
0.277724602161,0,50,4.252153000000e-17
0.277724602161,0,52,4.425193000000e-17
0.277724602161,0,54,3.961177000000e-17
0.277724602161,0,56,3.310350000000e-17
0.277724602161,0,58,2.994783000000e-17
0.277724602161,0,60,2.949267000000e-17
0.277724602161,0,62,2.466007000000e-17
0.277724602161,0,64,1.872793000000e-17
0.277724602161,0,66,1.378660000000e-17
0.277724602161,0,68,1.121873000000e-17
0.277724602161,0,70,7.737683000000e-18
0.277724602161,0,72,3.645710000000e-18
0.277724602161,0,74,7.775140000000e-19
0.277724602161,0,76,0.000000000000e+00
0.277724602161,0,78,0.000000000000e+00
0.277724602161,0,80,0.000000000000e+00
0.277724602161,0,82,0.000000000000e+00
0.277724602161,0,84,0.000000000000e+00
0.277724602161,0,86,0.000000000000e+00
0.277724602161,0,88,0.000000000000e+00
0.277724602161,0,90,0.000000000000e+00
0.277724602161,0,92,0.000000000000e+00
0.277724602161,0,94,0.000000000000e+00
0.277724602161,0,96,0.000000000000e+00
0.277724602161,0,98,0.000000000000e+00
0.277724602161,0,100,0.000000000000e+00
0.277724602161,2,0,4.197043000000e-16
0.277724602161,2,2,1.844923000000e-14
0.277724602161,2,4,1.455675000000e-15
0.277724602161,2,6,6.363077000000e-16
0.277724602161,2,8,4.023150000000e-16
0.277724602161,2,10,3.023697000000e-16
0.277724602161,2,12,2.477273000000e-16
0.277724602161,2,14,2.177727000000e-16
0.277724602161,2,16,1.952103000000e-16
0.277724602161,2,18,1.681437000000e-16
0.277724602161,2,20,1.616347000000e-16
0.277724602161,2,22,1.493503000000e-16
0.277724602161,2,24,1.339947000000e-16
0.277724602161,2,26,1.233800000000e-16
0.277724602161,2,28,1.107123000000e-16
0.277724602161,2,30,1.014504000000e-16
0.277724602161,2,32,9.430823000000e-17
0.277724602161,2,34,8.906003000000e-17
0.277724602161,2,36,8.067273000000e-17
0.277724602161,2,38,7.380213000000e-17
0.277724602161,2,40,6.785660000000e-17
0.277724602161,2,42,6.358353000000e-17
0.277724602161,2,44,5.728903000000e-17
0.277724602161,2,46,5.294900000000e-17
0.277724602161,2,48,4.991343000000e-17
0.277724602161,2,50,4.573930000000e-17
0.277724602161,2,52,4.142453000000e-17
0.277724602161,2,54,3.855243000000e-17
0.277724602161,2,56,3.516680000000e-17
0.277724602161,2,58,3.132023000000e-17
0.277724602161,2,60,2.803527000000e-17
0.277724602161,2,62,2.451227000000e-17
0.277724602161,2,64,1.891493000000e-17
0.277724602161,2,66,1.434751000000e-17
0.277724602161,2,68,1.116198000000e-17
0.277724602161,2,70,7.744092000000e-18
0.277724602161,2,72,3.720437000000e-18
0.277724602161,2,74,7.969637000000e-19
0.277724602161,2,76,0.000000000000e+00
0.277724602161,2,78,0.000000000000e+00
0.277724602161,2,80,0.000000000000e+00
0.277724602161,2,82,0.000000000000e+00
0.277724602161,2,84,0.000000000000e+00
0.277724602161,2,86,0.000000000000e+00
0.277724602161,2,88,0.000000000000e+00
0.277724602161,2,90,0.000000000000e+00
0.277724602161,2,92,0.000000000000e+00
0.277724602161,2,94,0.000000000000e+00
0.277724602161,2,96,0.000000000000e+00
0.277724602161,2,98,0.000000000000e+00
0.277724602161,2,100,0.000000000000e+00
0.277724602161,4,0,8.674090000000e-17
0.277724602161,4,2,8.106863000000e-16
0.277724602161,4,4,1.849020000000e-14
0.277724602161,4,6,1.261540000000e-15
0.277724602161,4,8,5.402933000000e-16
0.277724602161,4,10,3.699017000000e-16
0.277724602161,4,12,2.813440000000e-16
0.277724602161,4,14,2.339120000000e-16
0.277724602161,4,16,2.115167000000e-16
0.277724602161,4,18,1.841773000000e-16
0.277724602161,4,20,1.660203000000e-16
0.277724602161,4,22,1.554303000000e-16
0.277724602161,4,24,1.359043000000e-16
0.277724602161,4,26,1.281037000000e-16
0.277724602161,4,28,1.234140000000e-16
0.277724602161,4,30,1.081733000000e-16
0.277724602161,4,32,9.406757000000e-17
0.277724602161,4,34,9.266827000000e-17
0.277724602161,4,36,8.394127000000e-17
0.277724602161,4,38,7.215503000000e-17
0.277724602161,4,40,6.923377000000e-17
0.277724602161,4,42,6.574987000000e-17
0.277724602161,4,44,5.818313000000e-17
0.277724602161,4,46,5.223543000000e-17
0.277724602161,4,48,5.036830000000e-17
0.277724602161,4,50,4.717260000000e-17
0.277724602161,4,52,4.195657000000e-17
0.277724602161,4,54,3.878000000000e-17
0.277724602161,4,56,3.608627000000e-17
0.277724602161,4,58,3.182850000000e-17
0.277724602161,4,60,2.821947000000e-17
0.277724602161,4,62,2.451140000000e-17
0.277724602161,4,64,1.928327000000e-17
0.277724602161,4,66,1.456682000000e-17
0.277724602161,4,68,1.132879000000e-17
0.277724602161,4,70,7.911814000000e-18
0.277724602161,4,72,3.860181000000e-18
0.277724602161,4,74,8.409272000000e-19
0.277724602161,4,76,0.000000000000e+00
0.277724602161,4,78,0.000000000000e+00
0.277724602161,4,80,0.000000000000e+00
0.277724602161,4,82,0.000000000000e+00
0.277724602161,4,84,0.000000000000e+00
0.277724602161,4,86,0.000000000000e+00
0.277724602161,4,88,0.000000000000e+00
0.277724602161,4,90,0.000000000000e+00
0.277724602161,4,92,0.000000000000e+00
0.277724602161,4,94,0.000000000000e+00
0.277724602161,4,96,0.000000000000e+00
0.277724602161,4,98,0.000000000000e+00
0.277724602161,4,100,0.000000000000e+00
0.277724602161,6,0,4.015620000000e-17
0.277724602161,6,2,2.462797000000e-16
0.277724602161,6,4,8.767450000000e-16
0.277724602161,6,6,1.853060000000e-14
0.277724602161,6,8,1.208991000000e-15
0.277724602161,6,10,5.058320000000e-16
0.277724602161,6,12,3.424880000000e-16
0.277724602161,6,14,2.725187000000e-16
0.277724602161,6,16,2.212910000000e-16
0.277724602161,6,18,2.047397000000e-16
0.277724602161,6,20,1.793030000000e-16
0.277724602161,6,22,1.570993000000e-16
0.277724602161,6,24,1.478237000000e-16
0.277724602161,6,26,1.315510000000e-16
0.277724602161,6,28,1.186657000000e-16
0.277724602161,6,30,1.127720000000e-16
0.277724602161,6,32,1.044550000000e-16
0.277724602161,6,34,9.155753000000e-17
0.277724602161,6,36,8.438133000000e-17
0.277724602161,6,38,7.984480000000e-17
0.277724602161,6,40,7.040993000000e-17
0.277724602161,6,42,6.220067000000e-17
0.277724602161,6,44,6.035957000000e-17
0.277724602161,6,46,5.636573000000e-17
0.277724602161,6,48,4.980930000000e-17
0.277724602161,6,50,4.592943000000e-17
0.277724602161,6,52,4.378977000000e-17
0.277724602161,6,54,3.996227000000e-17
0.277724602161,6,56,3.540500000000e-17
0.277724602161,6,58,3.187270000000e-17
0.277724602161,6,60,2.922683000000e-17
